Timestamp,Price,Market Cap,24h Volume,Coin
2019-02-20,1.0081488207133262,246301948.5528867,434292959.7255111,USDC
2019-02-21,1.00893586659942,248070070.1675536,249550787.00837877,USDC
2019-02-22,1.008849941179008,247896923.8659708,285022908.8990223,USDC
2019-02-23,1.0087796202559844,235024371.31355497,220901015.0679139,USDC
2019-02-24,1.0047640200499162,234341044.00029305,133680895.11265777,USDC
2019-02-25,1.003613726488529,234269734.71713567,417336057.6586488,USDC
2019-02-26,1.0024126201545014,232109898.21978775,169110305.2341729,USDC
2019-02-27,1.0039887309431723,234673211.4887177,192790465.35219258,USDC
2019-02-28,1.0050664672284253,237793919.63843486,262128170.37192145,USDC
2019-03-01,1.0053225313580567,238178935.12235603,320799264.7388097,USDC
2019-03-02,1.0011630221741437,239542561.00554058,337622903.4773701,USDC
2019-03-03,1.0034924434216583,240470524.84115297,302004700.45301014,USDC
2019-03-04,1.0054812470994352,241162085.02693558,140739268.9745539,USDC
2019-03-05,1.004310484094902,242340814.60262328,397368558.1369438,USDC
2019-03-06,1.0035714254602108,242572691.55450007,481730377.5324813,USDC
2019-03-07,1.004636598352006,243483370.1057611,618932427.4305768,USDC
2019-03-08,1.0026664121815878,239418664.19886652,516113863.2603343,USDC
2019-03-09,1.0052971676055413,245564367.75551233,156113805.00322226,USDC
2019-03-10,1.0065659409411396,241892941.40586928,1049575100.6648202,USDC
2019-03-11,1.006684930731364,241929214.78306565,1511078374.8163273,USDC
2019-03-12,1.003326378432878,242026375.99976918,1186000276.896166,USDC
2019-03-13,1.0054073226357678,242080857.55965862,1050943539.096907,USDC
2019-03-14,1.003216968365631,241632550.4518786,921660698.7284724,USDC
2019-03-15,1.0060676624402292,242540797.96643236,1161318386.5194457,USDC
2019-03-16,1.0070004928628475,241674979.03438798,1854876515.8425078,USDC
2019-03-17,1.00506239250836,241051503.26795745,2820493654.5812273,USDC
2019-03-18,1.0041302846251865,240876597.57703227,951560340.3378826,USDC
2019-03-19,1.0052982474215333,241580915.77341124,2839024771.236487,USDC
2019-03-20,1.004344968477835,241425298.22027016,2069448534.1527045,USDC
2019-03-21,1.0029100791765952,241625515.9763423,1796716267.0843482,USDC
2019-03-22,1.002042817099511,244350752.27329713,1883568628.5869823,USDC
2019-03-23,1.0030587913268492,245713094.14989075,1787321683.9523335,USDC
2019-03-24,1.0073916571906216,246735068.6786861,2282973711.0152016,USDC
2019-03-25,1.0054607497142412,246870374.9386029,2199478386.647389,USDC
2019-03-26,1.0035883767485823,247798566.1472715,2264180701.6806054,USDC
2019-03-27,1.0056591006123607,247042348.46007168,2624247475.666736,USDC
2019-03-28,1.0013701468328524,246498530.75745434,4762199796.53696,USDC
2019-03-29,1.0042666390081265,247456742.5357804,3147500149.0650706,USDC
2019-03-30,1.003217997338693,247553005.9963986,4079022926.5755973,USDC
2019-03-31,1.002442232453835,247482835.8031753,2986554757.5682583,USDC
2019-04-01,1.0019158612106724,247215043.7902301,2064364335.7500243,USDC
2019-04-02,1.002885215370053,253582676.0763051,1906387071.5458703,USDC
2019-04-03,0.9951288362883187,255615162.07794264,2212270010.882416,USDC
2019-04-04,0.9963378970413249,256415595.07538086,2039022748.5116937,USDC
2019-04-05,0.9991977892254187,256962608.68030515,1478170465.2915478,USDC
2019-04-06,0.9974088946143607,260342115.19357207,1825303859.7885318,USDC
2019-04-07,0.9988979593383887,259983480.49936768,1807433562.726962,USDC
2019-04-08,0.9985614280983468,260709199.69050857,1832993958.7815514,USDC
2019-04-09,0.9941309483505305,260350307.71844786,1618049231.1181822,USDC
2019-04-10,0.9940743092271666,265216255.84825134,1688182000.7147086,USDC
2019-04-11,0.9979991306988518,262609710.37693667,1723748219.6196995,USDC
2019-04-12,0.9959448115829106,258528238.8929959,1580484473.8949127,USDC
2019-04-13,0.9991093454632184,259272804.87255406,1261788971.5049448,USDC
2019-04-14,0.9990687431740858,259546042.8879434,1541284477.1904228,USDC
2019-04-15,0.9994719271008681,259764025.95216602,1332268097.29751,USDC
2019-04-16,1.0023996065250738,260475212.42163062,1400475111.2592585,USDC
2019-04-17,0.9978406400780606,259230717.63328668,1653715568.016932,USDC
2019-04-18,0.998877550485222,256300117.07753447,1313373910.6113198,USDC
2019-04-19,0.999059076411404,252667522.76487622,1349269032.794213,USDC
2019-04-20,0.9979109375442505,252670152.89540425,1621547602.3191335,USDC
2019-04-21,0.998142711845702,252978811.3496745,1551233524.5509777,USDC
2019-04-22,1.0017937433378328,252669776.10662836,1894713579.2029855,USDC
2019-04-23,0.9973767806323411,251326924.13001552,1866812105.9119418,USDC
2019-04-24,1.0003646430979964,253170141.39872268,1963259548.2724946,USDC
2019-04-25,1.0007310738565793,252588396.363209,1958824351.5831869,USDC
2019-04-26,1.0158753568753032,259219532.87732676,1775104042.0799725,USDC
2019-04-27,1.0299597859825071,268611419.3986556,1897053661.8699803,USDC
2019-04-28,1.0181655452782374,297244675.2185532,1582713950.2402759,USDC
2019-04-29,1.0206980362312865,298089016.0953815,1649238946.6154442,USDC
2019-04-30,1.011371192482788,295234804.06971014,1818750872.1784492,USDC
2019-05-01,1.0053200378775697,294502573.6298207,1747735658.932114,USDC
2019-05-02,1.0099823564037334,297466210.7570403,1812464489.217889,USDC
2019-05-03,1.0106322947791002,296634359.7789828,1422175478.8867915,USDC
2019-05-04,1.0120961545960643,300022402.1068642,1778245135.5946567,USDC
2019-05-05,1.007151079675136,301467386.7309446,1863451169.878553,USDC
2019-05-06,1.0055690121275342,302125188.0677663,1780757667.8055294,USDC
2019-05-07,1.0061114401054232,307719304.5896103,106967133.00885193,USDC
2019-05-08,1.0085138529218776,311013611.0893624,1564799345.43203,USDC
2019-05-09,1.007085574813543,316455095.76441884,192823071.0345484,USDC
2019-05-10,1.0080036771676792,327655413.01918083,369915982.7765852,USDC
2019-05-11,1.007717650515269,330250263.7070247,1466656742.125997,USDC
2019-05-12,1.0011829053575425,328135288.67936736,2223945269.7942276,USDC
2019-05-13,1.0020654742153063,327956580.31626,1613701714.7212486,USDC
2019-05-14,0.9988095239556996,336959654.7746712,1469516920.8524845,USDC
2019-05-15,0.9937979661056594,345778033.6101818,1076890573.6618998,USDC
2019-05-16,0.9966579237813596,350286855.8666861,1423113803.4420934,USDC
2019-05-17,0.9996205252205883,357037909.66133326,317432718.46090513,USDC
2019-05-18,1.008279488591459,361720383.3809068,259278629.07003272,USDC
2019-05-19,1.0022629088379382,359777959.6395345,173705960.65354404,USDC
2019-05-20,0.9993427998537022,358756401.34387463,237478963.6498725,USDC
2019-05-21,0.9975676416325479,358555344.6167097,308541971.32403874,USDC
2019-05-22,0.9978303993223501,358200084.64821076,296540420.30719596,USDC
2019-05-23,0.9998024114923273,360266085.5269885,367755623.2256438,USDC
2019-05-24,1.0020401855802195,361312034.41507894,151408068.26361677,USDC
2019-05-25,1.000936191533932,360687372.60481495,177835906.27547008,USDC
2019-05-26,1.0037128509121127,363359359.00397295,120036519.6281535,USDC
2019-05-27,0.9999653657173496,362378697.0302579,166189313.60345092,USDC
2019-05-28,1.0039452816863081,363429621.3273262,200286726.4793863,USDC
2019-05-29,1.0077776812396686,363932724.6112282,146093160.34115234,USDC
2019-05-30,1.0017394933469708,359590381.97341305,181154664.53726837,USDC
2019-05-31,1.0005408027562845,340665537.7011793,238264508.80103952,USDC
2019-06-01,1.008380366325288,337018772.07868254,150419607.2177052,USDC
2019-06-02,1.006187806847086,336543468.4836384,153092093.3618434,USDC
2019-06-03,1.0005471525271938,334451437.1797635,586588084.8713222,USDC
2019-06-04,1.000585355358898,335910975.7644561,836113184.0007845,USDC
2019-06-05,1.0025464648328948,336589575.4430001,878204023.9035552,USDC
2019-06-06,1.0031665469364526,337983848.58777916,1113840705.9034657,USDC
2019-06-07,1.0015944792056304,339394216.895299,1492085865.9575841,USDC
2019-06-08,1.0005413452723213,339416542.94279253,1467533450.837424,USDC
2019-06-09,1.0017499651897508,339434314.1930933,1592682066.7459981,USDC
2019-06-10,1.0048293217717428,340351564.67719406,1928321987.724775,USDC
2019-06-11,1.0035526286067071,342143192.1388347,1425835373.137058,USDC
2019-06-12,0.9962117319597326,339575488.25997233,2744081751.8000965,USDC
2019-06-13,0.9987240389027506,341070351.6987576,2049717159.0398748,USDC
2019-06-14,1.000988185025491,344673326.6087941,2588629188.4414473,USDC
2019-06-15,0.9961121599121703,348823456.55398226,1883465392.2007582,USDC
2019-06-16,0.9983310853331963,349968804.5407158,2699800279.826856,USDC
2019-06-17,1.001112050231655,349808117.16019255,2797432348.6743093,USDC
2019-06-18,0.9993317005591263,347100852.7089284,2795316143.2788534,USDC
2019-06-19,1.0104149948369634,350947022.4913204,1959330933.0468051,USDC
2019-06-20,1.0014965894239423,346818809.4629906,1828632983.3443174,USDC
2019-06-21,0.9978960586801418,347033782.110926,2045440349.7422736,USDC
2019-06-22,0.9993153167430641,343842611.85076964,1955292525.6820762,USDC
2019-06-23,1.0026882068272327,344687046.8929666,2074650695.5892668,USDC
2019-06-24,1.0108152322720498,348304785.49564844,2014261991.8758147,USDC
2019-06-25,1.0054401411317186,348372350.81597626,2032641148.3156934,USDC
2019-06-26,1.0060165393347231,347433770.5250524,1977401815.2812593,USDC
2019-06-27,1.0112531087065046,357394195.327167,853174318.8062751,USDC
2019-06-28,1.0215707743741298,367523057.903342,2406593310.328376,USDC
2019-06-29,1.001571069932153,364309798.3721912,2366918516.658599,USDC
2019-06-30,1.0014746169480329,367745517.2436757,4875660957.989782,USDC
2019-07-01,1.00834240117586,369921760.05069834,3710826253.5759554,USDC
2019-07-02,1.0024521792633196,368266788.58186686,3175781599.448758,USDC
2019-07-03,1.0063704793504877,372599499.4142473,3149702836.5203056,USDC
2019-07-04,1.0030411138468454,368501014.0852529,3333426135.1499662,USDC
2019-07-05,1.0054587440927647,369590744.5521087,3372846020.8702106,USDC
2019-07-06,1.0025656535208927,367909222.5238753,3189686510.3068023,USDC
2019-07-07,1.0058844445889823,372580686.4637217,3172705018.0085025,USDC
2019-07-08,1.0006235648824766,370382727.8416522,3317242151.5071473,USDC
2019-07-09,0.9993227300700108,376246247.03452575,3672350386.797805,USDC
2019-07-10,1.0018462288582095,376694321.3573301,5508806041.359687,USDC
2019-07-11,1.0045652677069055,379833502.979171,5439787166.898545,USDC
2019-07-12,1.005685215025054,379882966.3746261,5186503140.315827,USDC
2019-07-13,1.0012585270365302,382598914.16260993,4974809823.0951185,USDC
2019-07-14,1.0041474447061505,383726603.57779586,5197607701.795941,USDC
2019-07-15,1.0060046817227213,384909989.955163,5457227491.823982,USDC
2019-07-16,1.0008334158631407,384083284.5355743,5475379570.775293,USDC
2019-07-17,1.0046952778942067,405893629.63442427,5520764442.742725,USDC
2019-07-18,0.9990434068567036,424095209.34419316,5317082024.206538,USDC
2019-07-19,0.9966837498668562,424196123.72064424,5399753680.430993,USDC
2019-07-20,1.0010556839314002,405901897.81989485,5527965212.073586,USDC
2019-07-21,1.0064872054751859,407374054.5913025,5732417565.718308,USDC
2019-07-22,1.001142152926635,405871468.28608835,5841019968.732263,USDC
2019-07-23,1.0025483809767657,407104715.5203642,6227648720.251834,USDC
2019-07-24,1.0033952576842255,405486480.6468581,6420253501.896425,USDC
2019-07-25,0.9976490159724818,421722949.72709125,6342547525.151368,USDC
2019-07-26,0.9995474580539601,421982759.47862893,6050534523.5247755,USDC
2019-07-27,1.0003327759831973,425799511.13100165,5824764356.194529,USDC
2019-07-28,1.0016922342808228,424478862.7732207,6166995854.662645,USDC
2019-07-29,0.9969426408176574,422978926.54707056,5445881236.310766,USDC
2019-07-30,1.0006390733952528,436599066.0083987,4730635261.628242,USDC
2019-07-31,0.9967522990805723,435921688.582951,137403694.6937538,USDC
2019-08-01,1.0020573164933964,436808772.665274,5387529839.214053,USDC
2019-08-02,0.996404285883489,427770544.17545843,204909246.27649423,USDC
2019-08-03,0.9993345139137482,422679110.1410928,200425494.81087404,USDC
2019-08-04,0.9980223950651951,422900311.24226576,296565345.757241,USDC
2019-08-05,0.9973969337263109,423439074.93016887,6130991812.847996,USDC
2019-08-06,0.9995704351299115,431685145.85260993,6282111612.443237,USDC
2019-08-07,0.9993708141576209,434992619.26723343,5854526256.656738,USDC
2019-08-08,1.0083850983020688,435951764.1231741,5992956857.294716,USDC
2019-08-09,1.0086975757954002,434276073.4366962,6003868637.089222,USDC
2019-08-10,0.9997664045062117,421304233.10769343,5913287082.962102,USDC
2019-08-11,1.0022926686531697,430310318.6374236,6422476447.3592005,USDC
2019-08-12,1.0015045268136311,424025066.07938683,6497532371.915664,USDC
2019-08-13,0.9995807952745674,422698832.4354331,6655850460.408791,USDC
2019-08-14,1.0031997038971785,422593142.2783128,5915320368.302284,USDC
2019-08-15,1.0016257975152085,421187605.04222167,5663818168.178536,USDC
2019-08-16,1.003298179394835,418374634.805222,5617561333.282192,USDC
2019-08-17,1.000182419644946,420999198.88936627,5825856817.784467,USDC
2019-08-18,1.0016578797312237,421802113.00267965,6011165958.97991,USDC
2019-08-19,0.9995202013105392,420681539.6786569,5481666100.86652,USDC
2019-08-20,1.0016906707693813,419932403.1815536,5772325544.703175,USDC
2019-08-21,0.9981962288651728,416246042.7676843,6038691601.57314,USDC
2019-08-22,1.00241751839801,440034650.8363868,5985173872.966744,USDC
2019-08-23,1.0013206606255363,440499963.3455369,5879631707.666673,USDC
2019-08-24,0.9981434025036902,438592020.1048983,6101868545.233336,USDC
2019-08-25,0.9989407883811954,437534965.5882201,6015257600.354629,USDC
2019-08-26,1.001600551960273,437969456.2711905,5587654083.7448635,USDC
2019-08-27,0.9981857900776532,429974260.30090344,5987618736.1382475,USDC
2019-08-28,1.0005811443602701,425324514.21257955,5437575978.796524,USDC
2019-08-29,1.0016218588541346,426784381.43687457,5354716366.013061,USDC
2019-08-30,1.000093454622551,449714251.2811394,5030150133.529606,USDC
2019-08-31,0.9990421332794135,453399056.445892,4598485401.272458,USDC
2019-09-01,0.9995782269031616,453695805.48593664,5564679729.738487,USDC
2019-09-02,0.9971965999073554,452494494.5311725,5389834701.803478,USDC
2019-09-03,0.9974168014941546,449009667.04959923,5099309916.642656,USDC
2019-09-04,0.9963177579235637,449207870.30177224,5355030164.529606,USDC
2019-09-05,1.0016804355997224,430441484.22253793,5157167059.548938,USDC
2019-09-06,0.9994730321945609,452678892.2046361,3876919036.6103096,USDC
2019-09-07,1.0002489788881939,446511030.87357086,360335012.6053162,USDC
2019-09-08,0.9982058238156399,445772728.63461846,330648071.7080778,USDC
2019-09-09,0.9981198132808566,442586602.0146098,307029960.2758662,USDC
2019-09-10,0.997560700925979,439472293.65156233,436352486.5919638,USDC
2019-09-11,0.9987692889920716,438282022.3018438,352997077.46729445,USDC
2019-09-12,0.9984951682298693,435198800.681687,224842496.39277914,USDC
2019-09-13,0.9970296722283111,433572249.62319815,265600106.38629207,USDC
2019-09-14,0.9979826117654522,426830025.08028054,224968542.99084923,USDC
2019-09-15,0.9978712679260549,426445725.39024556,231239697.5683433,USDC
2019-09-16,0.9995292155998214,426493844.07580906,198726658.74315104,USDC
2019-09-17,1.0007580474575828,422679815.7054519,412431742.8447038,USDC
2019-09-18,1.0001760966317321,413833926.7714533,264895671.039237,USDC
2019-09-19,0.9998160674703465,403507113.6496205,257853628.02598286,USDC
2019-09-20,0.9992868300148477,401303135.2643267,309755950.4392445,USDC
2019-09-21,1.0007559397005221,395314343.12290305,231933483.1026734,USDC
2019-09-22,0.9997946382990199,394404952.79977167,223122283.23724446,USDC
2019-09-23,0.9991738968844498,393355259.3289407,185478030.77074653,USDC
2019-09-24,1.0006338017592498,390231911.6421336,203393702.9965852,USDC
2019-09-25,1.0028113065152802,393088072.60748476,339190392.35570306,USDC
2019-09-26,0.9994542098542402,417168838.02210265,256510892.43852654,USDC
2019-09-27,0.9990622897485897,417682090.05129814,232873490.64979944,USDC
2019-09-28,0.9977430944644141,427756527.65687597,184311302.84267876,USDC
2019-09-29,1.0009799128730257,428807538.58156097,150168829.92417514,USDC
2019-09-30,0.9996880343255223,428916763.6763414,155029617.70521343,USDC
2019-10-01,1.0001435040064774,430018640.03666925,224433890.54244792,USDC
2019-10-02,1.0014369694608007,458187996.01698726,208540038.4761352,USDC
2019-10-03,1.0014369694608007,458187996.01698726,208540038.4761352,USDC
2019-10-04,0.9996271343785249,476767896.0875198,202029626.91487226,USDC
2019-10-05,0.999051233069011,476815969.5393885,193967659.49267817,USDC
2019-10-06,1.00083915065717,477060919.8639706,175402912.54923752,USDC
2019-10-07,1.0010387057093162,476313015.3704316,197592263.12892568,USDC
2019-10-08,0.9975264654815348,470965851.3341553,222672021.1182147,USDC
2019-10-09,0.9979862654608961,467288581.34714526,227430483.91704008,USDC
2019-10-10,0.999213386385324,463494913.74995106,270174091.5048364,USDC
2019-10-11,0.9978527109026627,469017200.2575943,270621463.3591104,USDC
2019-10-12,0.9990924474175846,469010773.7231136,257143752.7017123,USDC
2019-10-13,1.0018325870067666,470533551.95925987,210638906.8729606,USDC
2019-10-14,1.0023948536238805,471133124.73303634,183686183.78877187,USDC
2019-10-15,1.001489261410135,470233770.8283937,224394296.354661,USDC
2019-10-16,1.0025580254066206,473217880.402436,258290811.5552014,USDC
2019-10-17,1.0001606230002464,476097248.5111691,299348712.8725677,USDC
2019-10-18,1.0005629657036181,475850275.69137156,188555112.5161853,USDC
2019-10-19,1.0003226861824748,476413602.7583293,185472440.05570552,USDC
2019-10-20,1.0005324781418508,476727548.36233443,151564500.60667145,USDC
2019-10-21,1.000947996900948,476655628.17130053,163582758.95903003,USDC
2019-10-22,0.999777898216052,478080072.9024328,213583243.98467624,USDC
2019-10-23,1.0005338262622923,463171435.1562667,165360376.0085544,USDC
2019-10-24,1.0006702549726785,465259485.60983896,218548871.31891686,USDC
2019-10-25,0.9991796233400789,478945129.6219562,172995763.8354561,USDC
2019-10-26,0.999519106982528,483180224.9641999,283960761.9984193,USDC
2019-10-27,0.9987982931532492,481720470.3600365,320980296.5991366,USDC
2019-10-28,0.9946369750054868,474850471.7431545,242219737.9876108,USDC
2019-10-29,0.9978483066350318,473552793.8754512,256957358.69498608,USDC
2019-10-30,0.9977746842110575,471934371.1204979,260120690.84973496,USDC
2019-10-31,0.9987475281481554,468122310.7249138,265040006.0514026,USDC
2019-11-01,0.999274546511272,464372972.3163494,215891095.2759637,USDC
2019-11-02,1.000418096671205,472418450.03486264,216752316.67978993,USDC
2019-11-03,0.9990751980570356,470761254.23523694,199666693.52303606,USDC
2019-11-04,0.9999611315461167,469719465.70042354,187569566.59332824,USDC
2019-11-05,0.9974389763018301,447779285.1845212,276374641.08941364,USDC
2019-11-06,0.9987153381432341,470003246.3873693,257495557.02359444,USDC
2019-11-07,0.9996983684566673,461157226.9763173,251078808.07426745,USDC
2019-11-08,1.0010565729786858,461193129.2890375,232023949.0432165,USDC
2019-11-09,1.0003131844778819,455273770.34889656,261678044.09124252,USDC
2019-11-10,1.000911152941093,454961073.264834,172383747.96018755,USDC
2019-11-11,1.001138251798526,454295397.6350058,193545599.88798034,USDC
2019-11-12,1.0016381664804908,453176167.5470094,236972312.2807514,USDC
2019-11-13,1.0010777876636974,452407099.42696834,236381013.28821382,USDC
2019-11-14,1.0008222047181932,450041636.1216738,205694523.27778938,USDC
2019-11-15,1.001132342294913,441647688.5061362,193863018.72955975,USDC
2019-11-16,1.0022504609888356,441606102.27584386,203389842.23191583,USDC
2019-11-17,1.0024624573744425,444931115.8109486,157676090.61799878,USDC
2019-11-18,1.0021617238964509,444357527.74195164,283438953.70713794,USDC
2019-11-19,1.0022466271638724,444616084.46138656,263144710.89135104,USDC
2019-11-20,1.002238454132794,442495947.64627945,229425306.19555935,USDC
2019-11-21,1.0026444259528744,433592629.09587765,203937961.70059085,USDC
2019-11-22,1.002754801116661,445294157.78010476,224172898.9006436,USDC
2019-11-23,1.0001836410836906,444448266.7693969,303471149.9704634,USDC
2019-11-24,1.0010583234241508,446370841.4173385,215736672.202931,USDC
2019-11-25,0.9976068857733882,444771592.3545685,153595376.88291302,USDC
2019-11-26,0.9997313711067254,458938236.29982877,248531586.50562626,USDC
2019-11-27,0.9998066571561781,461348398.6644418,210484392.0835616,USDC
2019-11-28,0.997961486469924,466383703.16640764,284270328.9656402,USDC
2019-11-29,0.9992194384389496,457716963.7651221,266433789.12532413,USDC
2019-11-30,1.000119428295081,457191553.7259182,215961258.50125784,USDC
2019-12-01,0.9987487102464228,457052632.43507254,177468687.69250935,USDC
2019-12-02,0.9983698240932136,457651531.0494574,188225624.74365044,USDC
2019-12-03,0.9990299384687972,459213411.1935572,203387264.1222348,USDC
2019-12-04,0.9980554971734943,466090974.26354545,197923870.0879765,USDC
2019-12-05,0.998356063379505,465581562.4335503,215561382.51067552,USDC
2019-12-06,0.9990697396684011,465767167.64132273,239619616.81679088,USDC
2019-12-07,0.9987143999512308,465972827.999542,250142014.17757747,USDC
2019-12-08,0.9973092690993407,464366717.65207267,255861088.2977901,USDC
2019-12-09,0.9964924074553293,464124743.6894987,307660614.5517987,USDC
2019-12-10,0.9996507431207344,486394053.3802253,254429735.33196262,USDC
2019-12-11,0.9997608804690965,482079787.9169048,300020045.08509946,USDC
2019-12-12,1.0002736414563895,478606595.8298651,182619745.14692637,USDC
2019-12-13,1.0004249563852579,478625073.66141963,218187689.0896008,USDC
2019-12-14,1.0000257403494788,476917418.4607891,192087036.0245956,USDC
2019-12-15,1.0007883101464636,477026325.19769794,172405842.1509965,USDC
2019-12-16,0.999594122673573,478098103.25889987,203933752.8747327,USDC
2019-12-17,1.0021734955652064,469893385.49566233,223951324.47221524,USDC
2019-12-18,1.0013496881496222,465519241.0853392,304808326.2556383,USDC
2019-12-19,0.9994543103051127,475749306.17700166,481166102.60858095,USDC
2019-12-20,1.0014487119929072,512185140.7951064,255551690.52056393,USDC
2019-12-21,1.000632422428064,524923971.9161703,230928167.207609,USDC
2019-12-22,1.0003993940444846,525086871.60067534,237941256.81033313,USDC
2019-12-23,1.0028431259352255,526397205.57262635,243254136.31647077,USDC
2019-12-24,1.0009013694046667,524912556.13937473,264053669.96834567,USDC
2019-12-25,1.0017648948606397,520897437.2672532,245713460.42839143,USDC
2019-12-26,1.0017613300841914,520903668.6308003,227528434.71226367,USDC
2019-12-27,1.001799939868859,520901260.55519515,236606602.52013072,USDC
2019-12-28,1.0015264014403435,522616859.9091051,243808553.6403527,USDC
2019-12-29,1.001637203891738,522142727.25609154,230450957.9693587,USDC
2019-12-30,1.0002353585670414,521992558.33373535,241359619.88454166,USDC
2019-12-31,1.001253341189355,521144821.0190654,336544599.69614625,USDC
2020-01-01,1.0031723760053017,522027683.379936,235182743.9392602,USDC
2020-01-02,1.0033463682511732,520207772.344799,215618098.82023174,USDC
2020-01-03,1.0024337376043237,519915525.6515283,272591127.39166415,USDC
2020-01-04,1.0001299406216881,518840356.23984027,319466024.06633407,USDC
2020-01-05,1.0011328053531696,518952465.89391094,233728422.58252147,USDC
2020-01-06,1.0005001016376387,517973272.0167182,243499530.79223964,USDC
2020-01-07,0.9995427434685223,513964830.89622414,317566485.9564313,USDC
2020-01-08,0.9991398120540471,490317289.1346477,362374029.49344057,USDC
2020-01-09,0.9963422485458072,469784290.45929223,348802962.6513395,USDC
2020-01-10,1.0004192458659897,461732414.6320353,261845670.60260576,USDC
2020-01-11,1.0028003486908554,458520665.0113552,324671141.1630443,USDC
2020-01-12,0.9978451372823341,448892629.9786288,260012602.16400465,USDC
2020-01-13,0.999948827900381,449197501.3252703,255131331.64024284,USDC
2020-01-14,0.9988351849893212,447171709.5100277,272095710.1490189,USDC
2020-01-15,0.9999219665073306,432020884.2093037,416258625.129138,USDC
2020-01-16,1.0006294830616826,452134110.28727376,492603662.0778319,USDC
2020-01-17,1.0003777784150112,448456801.4371989,479556401.04094285,USDC
2020-01-18,0.9977243470840421,444757303.0433652,411207373.0387257,USDC
2020-01-19,0.9998060330031416,444284972.3799664,362539943.1080856,USDC
2020-01-20,0.9985723594637921,444638589.319839,371515172.9765642,USDC
2020-01-21,0.9993678027793242,444694131.16606486,295826464.19505453,USDC
2020-01-22,0.9993263708301796,447471889.2737792,279195514.7977273,USDC
2020-01-23,1.0021384322391766,458243977.46829826,256626144.28933,USDC
2020-01-24,1.0018182627068517,449166379.97517234,285640886.24212086,USDC
2020-01-25,1.0011238460704248,449600265.5833716,286107928.3348797,USDC
2020-01-26,1.0006639088536755,449476884.2306004,244210459.7461761,USDC
2020-01-27,1.0021076863369747,449139167.0478376,256635271.59950927,USDC
2020-01-28,1.000433419436237,445977554.67270446,370238584.8472316,USDC
2020-01-29,1.001122451694941,446882008.2728506,448288919.4254742,USDC
2020-01-30,1.0030732387476213,447850721.2904782,329305030.0167714,USDC
2020-01-31,1.007384162924156,442466920.59014815,260192382.22507098,USDC
2020-02-01,0.9975905511460726,440802894.1427316,366405556.2101646,USDC
2020-02-02,1.000172262653952,438558615.1972161,278191383.73201495,USDC
2020-02-03,1.0017872529153813,438330505.30361515,334030142.13667685,USDC
2020-02-04,1.0033354568085155,437557126.48084635,334301385.17042893,USDC
2020-02-05,1.0026668839618669,435829631.73077965,334893848.6144629,USDC
2020-02-06,1.0001499845462867,426708639.3422842,416384830.7855318,USDC
2020-02-07,1.002281050637337,426671373.9425294,450390087.90382826,USDC
2020-02-08,1.0012945855248585,423899680.5617039,612416564.8624064,USDC
2020-02-09,0.9985122982711507,421470434.6481834,575172821.4824011,USDC
2020-02-10,1.0010865234703594,426484982.769061,577106262.777098,USDC
2020-02-11,1.000559511003189,422144695.63668936,682099371.5451578,USDC
2020-02-12,0.9960673261023982,420429610.02102655,814352254.1290025,USDC
2020-02-13,0.9979514058354851,430565815.04699016,499659250.9941085,USDC
2020-02-14,0.9995124263994807,429206850.9869917,795445090.9869655,USDC
2020-02-15,0.9968515754411725,429538978.04663086,1810793377.7672596,USDC
2020-02-16,0.999290541644035,429266918.2678881,790480767.6564709,USDC
2020-02-17,0.9972443872970812,430850991.62091583,876066590.9633191,USDC
2020-02-18,1.0004951727755653,430318294.5052081,929129188.4125775,USDC
2020-02-19,0.9965722330824638,432640417.0049491,689684457.0925375,USDC
2020-02-20,0.9997701722419267,434416692.9648715,789192760.0666754,USDC
2020-02-21,0.99972217796049,425180738.6769657,922604140.8909782,USDC
2020-02-22,0.997794414961608,424407128.4289221,937912507.0886436,USDC
2020-02-23,0.9987065824140435,425934494.76238275,869696962.2647609,USDC
2020-02-24,0.995674907350327,424523237.5337561,963993785.4022366,USDC
2020-02-25,1.0000981120163825,427141133.313967,1041052749.6523744,USDC
2020-02-26,1.0006108114692402,428152154.6045574,968460070.3150461,USDC
2020-02-27,1.00117595994388,430280212.03897715,1080225894.2333267,USDC
2020-02-28,1.0023953620986088,442683070.96539927,1037984076.0452267,USDC
2020-02-29,0.9972099815214216,444737275.3542712,981166187.7326924,USDC
2020-03-01,0.9982437635694686,444538917.71692306,863646820.5199721,USDC
2020-03-02,1.0033074513914941,445667651.9329806,833220836.6504524,USDC
2020-03-03,1.000198808887739,457244830.19271606,903368008.5865643,USDC
2020-03-04,1.000404484476879,468968352.68741703,950860602.2740312,USDC
2020-03-05,1.0010607136404595,468927308.371022,735162923.3795483,USDC
2020-03-06,0.9990746483863838,462571692.7938007,704651380.9283665,USDC
2020-03-07,0.9981382957729691,462713791.6625834,1350469901.527118,USDC
2020-03-08,1.0006787187546513,464653647.0429611,1172262395.507939,USDC
2020-03-09,1.0014391268876024,460009438.3731151,1311414526.7305403,USDC
2020-03-10,1.0007510512555875,460225304.0707362,1288989238.02497,USDC
2020-03-11,1.0016436965091318,457583949.4289563,1492210276.5475967,USDC
2020-03-12,1.001603710581512,467915567.55711335,1266012034.5877752,USDC
2020-03-13,1.0047283778353517,518795787.6768131,1245605483.8653967,USDC
